loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti
8825,8825,8750.0,36,15.7,308.96,D,D4,10,MORTGAGE,80000.0,Not Verified,May-10,Fully Paid,home_improvement,10.56
5000,5000,5000.0,60,15.7,120.8,D,D4,1,MORTGAGE,60000.0,Not Verified,May-10,Fully Paid,home_improvement,17.28
9000,9000,8825.0,36,7.14,278.48,A,A3,5,RENT,37000.0,Not Verified,May-10,Fully Paid,other,14.85
9000,9000,9000.0,36,6.76,276.91,A,A2,10,RENT,42900.0,Not Verified,May-10,Fully Paid,debt_consolidation,22.41
18000,11325,11325.0,60,7.88,228.99,A,A5,4,MORTGAGE,46000.0,Not Verified,May-10,Fully Paid,wedding,22.77
12000,12000,12000.0,36,14.22,411.42,C,C5,4,RENT,60000.0,Not Verified,May-10,Charged Off,small_business,12.92
6800,6800,6800.0,36,7.51,211.56,A,A4,10,OWN,168000.0,Verified,May-10,Fully Paid,credit_card,4.92
10000,10000,9875.0,36,13.11,337.47,C,C2,10,RENT,32000.0,Source Verified,May-10,Charged Off,small_business,24.45
25000,25000,25000.0,36,15.33,870.68,D,D3,2,RENT,50000.0,Verified,May-10,Charged Off,debt_consolidation,14.47
2000,2000,2000.0,36,13.85,68.21,C,C4,8,RENT,44304.0,Not Verified,May-10,Fully Paid,major_purchase,7.94
2000,2000,2000.0,36,10.25,64.77,B,B2,2,RENT,10000.0,Verified,May-10,Charged Off,debt_consolidation,17.04
8650,8650,8600.0,60,13.11,197.31,C,C2,2,RENT,46500.0,Verified,May-10,Fully Paid,other,0.44
12250,12250,12250.0,60,15.33,293.56,D,D3,4,MORTGAGE,33600.0,Source Verified,May-10,Charged Off,debt_consolidation,22.89
5000,5000,5000.0,36,14.22,171.43,C,C5,10,RENT,39862.0,Not Verified,May-10,Fully Paid,major_purchase,10.78
10000,10000,9325.0,36,7.88,312.82,A,A5,10,RENT,65004.0,Verified,May-10,Fully Paid,debt_consolidation,14.84
18000,18000,17844.96,36,7.88,563.06,A,A5,1,RENT,100000.0,Not Verified,May-10,Fully Paid,wedding,14.72
4000,4000,4000.0,36,7.14,123.77,A,A3,1,MORTGAGE,30000.0,Verified,May-10,Fully Paid,credit_card,20.0
18250,12325,11965.93,60,16.82,305.12,E,E2,8,MORTGAGE,51996.0,Not Verified,May-10,Fully Paid,debt_consolidation,23.06
16000,10175,10056.45,60,13.11,232.09,C,C2,4,MORTGAGE,95004.0,Not Verified,May-10,Fully Paid,other,16.0
16000,16000,16000.0,36,16.45,566.08,E,E1,3,RENT,80500.0,Verified,May-10,Fully Paid,wedding,3.85
10000,10000,9925.0,36,7.88,312.82,A,A5,4,RENT,34995.0,Source Verified,May-10,Fully Paid,credit_card,6.21
1800,1800,1800.0,36,9.88,57.98,B,B1,5,MORTGAGE,79864.0,Not Verified,May-10,Fully Paid,credit_card,9.62
12000,12000,11395.13,36,10.62,390.71,B,B3,7,RENT,55000.0,Not Verified,May-10,Fully Paid,debt_consolidation,3.45
15000,15000,14978.433,36,13.11,506.21,C,C2,4,RENT,35000.0,Source Verified,May-10,Fully Paid,major_purchase,0.58
20000,20000,20000.0,36,13.48,678.52,C,C3,5,MORTGAGE,130000.0,Source Verified,May-10,Fully Paid,debt_consolidation,7.17
12000,12000,12000.0,36,10.99,392.81,B,B4,4,MORTGAGE,145000.0,Not Verified,May-10,Fully Paid,home_improvement,9.39
24000,24000,24000.0,36,9.88,773.07,B,B1,10,MORTGAGE,81000.0,Verified,May-10,Fully Paid,debt_consolidation,0.81
18000,18000,18000.0,36,16.82,640.14,E,E2,10,RENT,103000.0,Verified,May-10,Fully Paid,debt_consolidation,14.53
25000,17450,8418.734352,60,17.19,435.47,E,E3,10,MORTGAGE,90000.0,Verified,May-10,Charged Off,small_business,15.2
20000,13175,13175.0,60,7.88,266.39,A,A5,4,MORTGAGE,234996.0,Verified,May-10,Fully Paid,car,12.51
14000,14000,13125.0,36,10.25,453.39,B,B2,2,MORTGAGE,101004.0,Verified,May-10,Fully Paid,debt_consolidation,13.47
20000,12800,12433.12,60,10.62,275.89,B,B3,9,MORTGAGE,72936.0,Verified,May-10,Fully Paid,debt_consolidation,16.07
8800,8800,8775.0,36,11.36,289.61,B,B5,2,RENT,60000.0,Source Verified,May-10,Fully Paid,credit_card,22.62
25000,25000,25000.0,36,16.82,889.09,E,E2,4,MORTGAGE,86028.0,Verified,May-10,Fully Paid,debt_consolidation,13.36
8000,8000,7900.0,36,12.73,268.52,C,C1,9,RENT,42000.0,Not Verified,May-10,Charged Off,debt_consolidation,9.54
11200,8300,8300.0,60,10.62,178.9,B,B3,3,RENT,60000.0,Not Verified,May-10,Fully Paid,wedding,9.04
7000,7000,7000.0,36,10.62,227.92,B,B3,1,RENT,30000.0,Not Verified,May-10,Fully Paid,car,4.24
5000,5000,5000.0,36,7.51,155.56,A,A4,9,MORTGAGE,50400.0,Verified,May-10,Fully Paid,medical,13.62
10000,10000,9850.0,36,7.88,312.82,A,A5,6,RENT,52000.0,Not Verified,May-10,Fully Paid,debt_consolidation,15.9
13000,13000,12950.0,36,7.14,402.24,A,A3,10,MORTGAGE,92508.0,Not Verified,May-10,Fully Paid,debt_consolidation,13.18
25000,19650,19125.0,36,10.25,636.36,B,B2,4,MORTGAGE,147000.0,Source Verified,May-10,Fully Paid,debt_consolidation,12.0
15000,15000,14950.0,36,11.36,493.65,B,B5,2,MORTGAGE,51000.0,Not Verified,May-10,Fully Paid,debt_consolidation,23.86
5000,5000,5000.0,60,7.88,101.1,A,A5,8,MORTGAGE,104860.0,Verified,May-10,Fully Paid,car,0.81
15000,15000,14997.63424,36,10.99,491.01,B,B4,2,RENT,60000.0,Not Verified,May-10,Fully Paid,debt_consolidation,6.94
8000,8000,8000.0,36,13.48,271.41,C,C3,8,MORTGAGE,60000.0,Not Verified,May-10,Fully Paid,major_purchase,17.76
3000,3000,3000.0,60,16.82,74.27,E,E2,5,RENT,35004.0,Source Verified,May-10,Fully Paid,other,1.78
5000,5000,4950.0,60,10.62,107.77,B,B3,5,MORTGAGE,62400.0,Not Verified,May-10,Fully Paid,home_improvement,11.23
25000,17825,15447.16435,60,18.3,455.56,F,F1,3,OWN,60000.0,Verified,May-10,Fully Paid,other,14.55
5000,5000,5000.0,36,14.22,171.43,C,C5,4,RENT,33000.0,Not Verified,May-10,Fully Paid,debt_consolidation,16.04
3500,3500,3497.735264,36,14.22,120.0,C,C5,10,OWN,18000.0,Not Verified,May-10,Charged Off,medical,7.8
18000,12575,11925.0,36,10.25,407.24,B,B2,10,RENT,66000.0,Verified,May-10,Fully Paid,credit_card,10.67
10000,10000,10000.0,36,15.33,348.28,D,D3,5,RENT,102000.0,Source Verified,May-10,Fully Paid,debt_consolidation,8.76
1700,1700,1700.0,36,6.76,52.31,A,A2,9,MORTGAGE,84000.0,Verified,May-10,Charged Off,other,3.07
6000,6000,5975.0,60,16.45,147.35,E,E1,10,MORTGAGE,48000.0,Not Verified,May-10,Charged Off,debt_consolidation,19.85
16000,16000,15850.0,36,12.73,537.03,C,C1,10,MORTGAGE,66912.0,Verified,May-10,Fully Paid,credit_card,9.76
12500,8425,8145.913727,60,7.51,168.86,A,A4,10,RENT,37020.0,Not Verified,May-10,Fully Paid,other,20.55
5000,5000,4950.0,36,11.36,164.55,B,B5,2,RENT,48048.0,Not Verified,May-10,Fully Paid,debt_consolidation,17.33
12600,12600,12550.0,60,15.33,301.95,D,D3,10,MORTGAGE,48000.0,Not Verified,May-10,Fully Paid,credit_card,17.57
1000,1000,1000.0,36,7.88,31.29,A,A5,5,RENT,38000.0,Not Verified,May-10,Fully Paid,vacation,8.91
12000,12000,12000.0,36,7.14,371.3,A,A3,8,MORTGAGE,56902.0,Verified,May-10,Fully Paid,car,14.76
25000,16050,10237.55036,60,18.3,410.19,F,F1,3,RENT,150000.0,Verified,May-10,Fully Paid,debt_consolidation,10.94
6000,6000,6000.0,36,12.73,201.39,C,C1,4,RENT,40000.0,Source Verified,May-10,Fully Paid,house,7.05
1200,1200,1200.0,36,6.76,36.93,A,A2,6,MORTGAGE,38304.0,Not Verified,May-10,Charged Off,other,17.98
4000,4000,4000.0,36,10.62,130.24,B,B3,10,OWN,21600.0,Not Verified,May-10,Fully Paid,home_improvement,15.83
18000,18000,17924.38,36,10.62,586.07,B,B3,10,RENT,155000.0,Not Verified,May-10,Fully Paid,debt_consolidation,10.61
8000,8000,8000.0,60,7.14,158.94,A,A3,2,RENT,70500.0,Verified,May-10,Fully Paid,car,18.86
3200,3200,3200.0,36,10.99,104.75,B,B4,10,MORTGAGE,47125.0,Not Verified,May-10,Fully Paid,other,21.34
15000,10575,10495.87899,60,12.73,239.16,C,C1,10,MORTGAGE,72000.0,Not Verified,May-10,Fully Paid,medical,14.38
20000,13375,13375.0,60,7.88,270.43,A,A5,7,MORTGAGE,104000.0,Verified,May-10,Fully Paid,small_business,6.23
2500,2500,2500.0,36,14.59,86.17,D,D1,1,RENT,96000.0,Not Verified,May-10,Fully Paid,credit_card,3.11
1500,1500,1500.0,36,13.85,51.16,C,C4,2,RENT,24000.0,Not Verified,May-10,Fully Paid,other,4.65
20000,20000,19800.0,36,14.22,685.7,C,C5,9,MORTGAGE,99000.0,Not Verified,May-10,Fully Paid,debt_consolidation,10.17
8000,8000,7950.0,36,13.11,269.98,C,C2,6,RENT,76000.0,Not Verified,May-10,Fully Paid,credit_card,14.31
12800,12800,12775.0,36,15.7,448.12,D,D4,1,RENT,75000.0,Source Verified,May-10,Fully Paid,debt_consolidation,7.95
2400,2400,2400.0,60,13.11,54.75,C,C2,1,RENT,14400.0,Not Verified,May-10,Fully Paid,home_improvement,10.5
3000,3000,3000.0,60,12.73,67.85,C,C1,2,RENT,60000.0,Not Verified,May-10,Charged Off,other,17.66
4800,4800,4800.0,60,14.59,113.17,D,D1,4,MORTGAGE,65000.0,Not Verified,May-10,Fully Paid,debt_consolidation,10.47
10000,10000,10000.0,36,7.88,312.82,A,A5,5,MORTGAGE,43000.0,Not Verified,May-10,Fully Paid,major_purchase,5.86
4000,4000,3950.0,60,12.73,90.47,C,C1,3,RENT,18000.0,Not Verified,May-10,Fully Paid,debt_consolidation,23.4
10450,10450,10400.0,36,7.51,325.11,A,A4,2,RENT,55500.0,Source Verified,May-10,Fully Paid,debt_consolidation,14.7
14400,14400,14400.0,60,7.88,291.16,A,A5,10,MORTGAGE,54000.0,Not Verified,May-10,Fully Paid,credit_card,17.47
21500,21500,20775.0,36,10.62,700.02,B,B3,10,RENT,132000.0,Verified,May-10,Fully Paid,debt_consolidation,11.7
5000,5000,5000.0,36,11.36,164.55,B,B5,10,MORTGAGE,43200.0,Not Verified,May-10,Fully Paid,credit_card,20.39
8000,8000,7950.0,36,11.36,263.28,B,B5,3,MORTGAGE,54036.0,Verified,May-10,Fully Paid,small_business,23.1
4500,4500,4500.0,36,10.99,147.31,B,B4,1,MORTGAGE,95000.0,Not Verified,May-10,Fully Paid,medical,9.69
8000,8000,7825.0,36,7.14,247.53,A,A3,2,RENT,39996.0,Not Verified,May-10,Fully Paid,debt_consolidation,20.31
5000,5000,5000.0,60,7.88,101.1,A,A5,10,MORTGAGE,30996.0,Not Verified,May-10,Charged Off,other,19.86
7000,7000,6500.0,36,10.99,229.14,B,B4,5,RENT,75000.0,Source Verified,May-10,Fully Paid,debt_consolidation,7.22
8000,8000,8000.0,60,15.7,193.28,D,D4,6,MORTGAGE,47000.0,Source Verified,May-10,Fully Paid,credit_card,4.34
4200,4200,4200.0,36,10.99,137.49,B,B4,10,MORTGAGE,75000.0,Not Verified,May-10,Fully Paid,credit_card,21.2
10000,10000,10000.0,36,14.59,344.65,D,D1,9,MORTGAGE,62920.0,Not Verified,May-10,Charged Off,debt_consolidation,18.48
7000,7000,7000.0,60,7.51,140.3,A,A4,2,RENT,45000.0,Not Verified,May-10,Fully Paid,debt_consolidation,22.77
6000,6000,5950.0,60,12.73,135.7,C,C1,2,RENT,24000.0,Verified,May-10,Fully Paid,other,21.05
10500,10500,10445.35483,60,10.99,228.25,B,B4,2,RENT,45660.0,Not Verified,May-10,Fully Paid,debt_consolidation,11.38
12000,12000,11950.0,36,7.88,375.38,A,A5,10,MORTGAGE,72000.0,Verified,May-10,Fully Paid,debt_consolidation,19.05
3500,3500,3500.0,36,13.11,118.12,C,C2,5,RENT,20000.0,Not Verified,May-10,Fully Paid,credit_card,17.58
5000,5000,5000.0,36,13.48,169.63,C,C3,9,RENT,95000.0,Verified,May-10,Fully Paid,credit_card,22.61
8000,8000,7450.0,36,10.99,261.88,B,B4,2,RENT,50700.0,Not Verified,May-10,Fully Paid,other,14.15
6000,6000,6000.0,36,11.36,197.46,B,B5,2,RENT,24000.0,Not Verified,May-10,Fully Paid,debt_consolidation,21.65
12800,12800,12750.0,36,15.33,445.79,D,D3,9,MORTGAGE,228000.0,Source Verified,May-10,Fully Paid,credit_card,19.46
25000,25000,25000.0,36,15.7,875.23,D,D4,10,RENT,79631.0,Verified,May-10,Fully Paid,credit_card,22.09
25000,25000,13925.0,36,10.62,813.98,B,B3,5,MORTGAGE,49600.0,Verified,May-10,Charged Off,small_business,16.96
25000,25000,23661.36,36,9.88,805.28,B,B1,5,RENT,156000.0,Verified,May-10,Fully Paid,debt_consolidation,10.35
4000,4000,3977.31,36,12.73,134.26,C,C1,7,MORTGAGE,25200.0,Source Verified,May-10,Charged Off,debt_consolidation,14.81
10000,10000,9975.0,36,13.48,339.26,C,C3,10,MORTGAGE,75689.0,Verified,May-10,Fully Paid,debt_consolidation,14.57
12000,12000,11950.0,36,13.11,404.97,C,C2,4,MORTGAGE,118000.0,Source Verified,May-10,Fully Paid,debt_consolidation,6.85
20000,20000,19900.0,36,13.85,682.1,C,C4,10,RENT,78500.0,Verified,May-10,Fully Paid,debt_consolidation,12.15
1800,1800,1800.0,36,14.96,62.37,D,D2,4,RENT,43500.0,Not Verified,May-10,Fully Paid,major_purchase,17.9
7800,7800,7750.0,36,7.88,244.0,A,A5,1,RENT,100000.0,Not Verified,May-10,Fully Paid,debt_consolidation,15.46
5000,5000,4994.231882,60,7.51,100.22,A,A4,2,MORTGAGE,30000.0,Not Verified,May-10,Fully Paid,car,13.2
24000,24000,23586.43592,36,10.62,781.42,B,B3,10,MORTGAGE,138000.0,Source Verified,May-10,Fully Paid,debt_consolidation,6.9
8000,8000,7925.0,36,7.88,250.25,A,A5,1,MORTGAGE,122000.0,Not Verified,May-10,Fully Paid,credit_card,7.55
6000,6000,5975.0,36,7.14,185.65,A,A3,4,MORTGAGE,100000.0,Not Verified,May-10,Fully Paid,home_improvement,4.4
20000,20000,19465.89261,36,13.48,678.52,C,C3,10,MORTGAGE,100000.0,Not Verified,May-10,Charged Off,credit_card,12.89
24000,18600,18600.0,36,10.99,608.86,B,B4,9,RENT,74000.0,Verified,May-10,Fully Paid,debt_consolidation,9.86
5000,5000,4950.0,36,7.51,155.56,A,A4,9,RENT,82000.0,Source Verified,May-10,Fully Paid,debt_consolidation,10.6
4000,4000,4000.0,36,10.62,130.24,B,B3,10,RENT,53636.16,Not Verified,May-10,Fully Paid,other,23.18
11500,11500,11500.0,36,7.14,355.83,A,A3,2,MORTGAGE,56000.0,Source Verified,May-10,Fully Paid,debt_consolidation,20.44
12000,12000,11894.84,36,11.36,394.92,B,B5,7,MORTGAGE,65000.0,Not Verified,May-10,Fully Paid,major_purchase,9.08
8000,8000,7863.533902,60,7.88,161.76,A,A5,5,MORTGAGE,76000.0,Not Verified,May-10,Fully Paid,car,2.53
2650,2650,2650.0,36,9.88,85.36,B,B1,8,RENT,22240.0,Not Verified,May-10,Fully Paid,debt_consolidation,23.36
14000,14000,14000.0,36,12.73,469.9,C,C1,5,MORTGAGE,32004.0,Source Verified,May-10,Fully Paid,debt_consolidation,7.2
15000,15000,14900.0,36,13.11,506.21,C,C2,10,MORTGAGE,67619.72,Not Verified,May-10,Fully Paid,credit_card,12.39
5000,5000,4633.41,36,14.22,171.43,C,C5,1,RENT,66000.0,Source Verified,May-10,Charged Off,moving,1.0
8400,8400,8350.0,36,7.88,262.77,A,A5,10,MORTGAGE,70000.0,Verified,May-10,Fully Paid,credit_card,12.65
22800,22800,22775.0,36,18.67,831.96,F,F2,9,MORTGAGE,50400.0,Verified,May-10,Fully Paid,debt_consolidation,10.17
12000,12000,11900.0,36,13.48,407.11,C,C3,4,OWN,64500.0,Not Verified,May-10,Fully Paid,debt_consolidation,4.84
6000,6000,6000.0,36,14.22,205.71,C,C5,5,RENT,42000.0,Not Verified,May-10,Fully Paid,debt_consolidation,16.6
20000,20000,19997.82208,36,16.82,711.27,E,E2,4,MORTGAGE,88000.0,Verified,May-10,Charged Off,debt_consolidation,15.38
7000,7000,6975.0,36,7.88,218.97,A,A5,10,MORTGAGE,46000.0,Not Verified,May-10,Fully Paid,debt_consolidation,9.03
16000,16000,15925.0,36,10.99,523.75,B,B4,6,MORTGAGE,50000.0,Verified,May-10,Fully Paid,debt_consolidation,12.29
7500,7500,7450.0,36,7.88,234.61,A,A5,1,RENT,46800.0,Not Verified,May-10,Fully Paid,debt_consolidation,13.82
24000,24000,18925.0,36,17.19,857.94,E,E3,10,MORTGAGE,97584.0,Verified,May-10,Charged Off,debt_consolidation,11.84
18000,13725,13625.0,36,10.25,444.48,B,B2,9,MORTGAGE,65158.92,Not Verified,May-10,Fully Paid,debt_consolidation,18.36
15000,15000,14950.0,36,7.88,469.22,A,A5,5,MORTGAGE,145000.0,Verified,May-10,Fully Paid,debt_consolidation,3.71
17500,17500,16075.0,36,14.22,599.99,C,C5,4,OWN,25000.0,Source Verified,May-10,Fully Paid,debt_consolidation,3.86
24250,15925,15830.7,36,10.25,515.73,B,B2,6,MORTGAGE,48000.0,Verified,May-10,Fully Paid,debt_consolidation,19.85
12000,12000,11950.0,36,13.11,404.97,C,C2,6,RENT,58000.0,Not Verified,May-10,Fully Paid,debt_consolidation,21.46
6000,6000,6000.0,36,14.96,207.88,D,D2,10,MORTGAGE,37785.0,Not Verified,May-10,Fully Paid,medical,21.85
25000,15875,15655.81,36,10.25,514.11,B,B2,10,RENT,65000.0,Verified,May-10,Fully Paid,credit_card,16.74
4000,4000,4000.0,36,13.85,136.42,C,C4,5,RENT,70000.0,Not Verified,May-10,Fully Paid,credit_card,6.0
2000,2000,2000.0,36,15.7,70.02,D,D4,10,MORTGAGE,66000.0,Not Verified,May-10,Fully Paid,medical,9.13
1500,1500,1500.0,36,11.36,49.37,B,B5,2,RENT,89004.0,Not Verified,May-10,Fully Paid,other,4.72
20000,20000,19950.0,36,14.59,689.3,D,D1,10,MORTGAGE,113000.0,Verified,May-10,Fully Paid,debt_consolidation,15.25
23500,14725,14059.26246,36,10.25,476.87,B,B2,5,MORTGAGE,46000.0,Verified,May-10,Fully Paid,small_business,19.67
18000,15400,15390.78,36,13.48,522.46,C,C3,2,RENT,50000.0,Verified,May-10,Fully Paid,debt_consolidation,23.18
17500,12900,12900.0,36,10.62,420.02,B,B3,6,RENT,40800.0,Verified,May-10,Fully Paid,debt_consolidation,20.94
7000,7000,6975.0,36,11.36,230.37,B,B5,10,OWN,26400.0,Source Verified,May-10,Fully Paid,home_improvement,5.91
7000,7000,7000.0,36,14.96,242.53,D,D2,10,RENT,60000.0,Source Verified,May-10,Fully Paid,debt_consolidation,10.54
4800,4800,4800.0,36,7.14,148.52,A,A3,2,RENT,72096.0,Not Verified,May-10,Fully Paid,debt_consolidation,3.79
20000,20000,19225.0,36,14.96,692.92,D,D2,7,MORTGAGE,79894.0,Verified,May-10,Fully Paid,debt_consolidation,17.57
5000,5000,5000.0,36,16.45,176.9,E,E1,3,MORTGAGE,60000.0,Verified,May-10,Fully Paid,home_improvement,22.92
15000,15000,15000.0,36,16.82,533.45,E,E2,1,MORTGAGE,78300.0,Verified,May-10,Fully Paid,other,13.18
12400,12400,12325.0,36,7.14,383.68,A,A3,3,RENT,34650.24,Source Verified,May-10,Fully Paid,debt_consolidation,11.74
6600,6600,6600.0,36,13.85,225.1,C,C4,3,RENT,41000.0,Not Verified,May-10,Fully Paid,vacation,3.54
25000,15725,15725.0,36,11.36,517.51,B,B5,4,RENT,63000.0,Not Verified,May-10,Fully Paid,debt_consolidation,17.5
7500,7500,7450.0,36,7.14,232.06,A,A3,2,MORTGAGE,35000.0,Not Verified,May-10,Fully Paid,debt_consolidation,8.61
14400,14400,14350.0,36,7.88,450.45,A,A5,8,RENT,80400.0,Verified,May-10,Fully Paid,debt_consolidation,16.7
12000,12000,10735.48,36,15.33,417.93,D,D3,10,RENT,840000.0,Not Verified,May-10,Charged Off,moving,2.34
10000,10000,9950.0,36,11.36,329.1,B,B5,7,MORTGAGE,50004.0,Not Verified,May-10,Charged Off,debt_consolidation,14.69
1000,1000,1000.0,36,7.51,31.12,A,A4,7,RENT,43000.0,Source Verified,May-10,Fully Paid,major_purchase,18.84
5000,5000,4950.0,36,9.88,161.06,B,B1,10,MORTGAGE,70000.0,Not Verified,May-10,Fully Paid,debt_consolidation,2.45
19600,19600,19296.14,36,16.07,689.76,D,D5,10,RENT,77000.0,Verified,May-10,Charged Off,debt_consolidation,14.37
14000,14000,14000.0,36,13.48,474.96,C,C3,3,RENT,60000.0,Verified,May-10,Fully Paid,credit_card,16.4
12000,12000,12000.0,36,7.51,373.33,A,A4,3,MORTGAGE,85000.0,Source Verified,May-10,Fully Paid,home_improvement,7.95
12000,12000,11950.0,36,14.22,411.42,C,C5,5,RENT,28000.0,Source Verified,May-10,Fully Paid,debt_consolidation,9.77
25000,25000,23000.0,36,19.41,921.6,F,F4,5,MORTGAGE,75000.0,Verified,May-10,Charged Off,credit_card,21.94
10000,10000,10000.0,36,12.73,335.67,C,C1,10,OWN,60000.0,Not Verified,May-10,Charged Off,other,13.6
15600,15600,15600.0,36,15.33,543.33,D,D3,5,RENT,110000.0,Not Verified,May-10,Fully Paid,credit_card,21.33
5000,5000,4975.0,36,7.88,156.41,A,A5,3,MORTGAGE,55000.0,Not Verified,May-10,Fully Paid,credit_card,4.3
8000,8000,7950.0,36,14.96,277.18,D,D2,1,RENT,54996.0,Not Verified,May-10,Fully Paid,other,12.52
8000,8000,7950.0,36,13.11,269.96,C,C2,2,RENT,70000.0,Source Verified,May-10,Fully Paid,car,13.06
12800,12800,12800.0,36,18.67,467.08,F,F2,8,RENT,80000.0,Source Verified,May-10,Fully Paid,debt_consolidation,8.38
25000,25000,22880.9,36,10.25,809.62,B,B2,4,RENT,75000.0,Source Verified,May-10,Fully Paid,small_business,9.47
25000,25000,20793.84456,36,10.99,818.38,B,B4,8,OWN,60000.0,Verified,May-10,Fully Paid,debt_consolidation,9.44
15000,15000,14398.577,36,13.48,508.87,C,C3,1,RENT,45000.0,Source Verified,May-10,Fully Paid,major_purchase,11.04
24250,24250,23095.14,36,11.36,798.1,B,B5,10,MORTGAGE,77052.0,Verified,May-10,Fully Paid,debt_consolidation,11.23
2300,2300,2300.0,36,15.33,80.11,D,D3,2,RENT,14000.0,Not Verified,May-10,Fully Paid,credit_card,3.29
2000,2000,2000.0,36,16.07,70.39,D,D5,4,RENT,39000.0,Not Verified,May-10,Fully Paid,major_purchase,16.55
24000,14725,14725.0,36,10.99,482.03,B,B4,5,MORTGAGE,100000.0,Not Verified,May-10,Fully Paid,home_improvement,1.81
12000,7775,7775.0,36,10.99,254.52,B,B4,4,RENT,60000.0,Not Verified,May-10,Fully Paid,debt_consolidation,21.36
16750,16750,16750.0,36,14.96,580.33,D,D2,5,RENT,24000.0,Source Verified,May-10,Fully Paid,other,2.8
14400,14400,14400.0,36,13.48,488.51,C,C3,10,MORTGAGE,108600.0,Verified,May-10,Fully Paid,other,16.38
7000,7000,6950.0,36,7.51,217.77,A,A4,3,RENT,50000.0,Not Verified,May-10,Fully Paid,credit_card,11.18
7000,7000,7000.0,36,13.11,236.22,C,C2,10,RENT,72000.0,Verified,May-10,Fully Paid,debt_consolidation,11.42
25000,25000,24536.9153,36,13.11,843.63,C,C2,10,RENT,72612.0,Verified,May-10,Fully Paid,debt_consolidation,17.68
12000,12000,11425.0,36,10.62,390.72,B,B3,5,RENT,72000.0,Source Verified,May-10,Charged Off,debt_consolidation,18.17
1000,1000,1000.0,36,9.88,32.22,B,B1,10,RENT,40000.0,Not Verified,May-10,Fully Paid,vacation,13.92
20000,20000,20000.0,36,10.99,654.71,B,B4,6,MORTGAGE,96000.0,Verified,May-10,Fully Paid,home_improvement,12.28
6000,6000,6000.0,36,14.59,206.79,D,D1,1,OWN,50400.0,Source Verified,May-10,Fully Paid,educational,12.29
2500,2500,2500.0,36,10.99,81.84,B,B4,1,RENT,24996.0,Not Verified,May-10,Charged Off,other,9.75
7000,7000,7000.0,36,14.96,242.53,D,D2,3,RENT,42000.0,Not Verified,May-10,Fully Paid,debt_consolidation,24.56
7500,7500,7400.0,36,11.36,246.84,B,B5,1,RENT,40000.0,Not Verified,May-10,Fully Paid,debt_consolidation,11.67
8000,8000,8000.0,36,10.25,259.08,B,B2,7,MORTGAGE,39996.0,Not Verified,May-10,Fully Paid,major_purchase,3.81
15000,15000,14950.0,36,10.99,491.03,B,B4,7,RENT,84000.0,Not Verified,May-10,Fully Paid,debt_consolidation,12.97
3000,3000,3000.0,36,13.85,102.32,C,C4,1,RENT,16000.0,Not Verified,May-10,Fully Paid,other,3.0
9250,9250,9250.0,36,16.07,325.55,D,D5,7,RENT,40000.0,Not Verified,May-10,Fully Paid,debt_consolidation,24.99
15000,15000,14501.91253,36,10.62,488.4,B,B3,10,RENT,66000.0,Source Verified,May-10,Charged Off,debt_consolidation,9.55
4500,4500,4500.0,36,6.76,138.47,A,A2,7,MORTGAGE,32000.0,Not Verified,May-10,Fully Paid,debt_consolidation,14.74
7000,7000,7000.0,36,13.48,237.47,C,C3,2,MORTGAGE,48000.0,Not Verified,May-10,Fully Paid,debt_consolidation,19.38
16000,16000,15594.58,36,9.88,515.37,B,B1,1,RENT,80000.0,Verified,May-10,Fully Paid,debt_consolidation,12.84
6000,6000,5975.0,36,7.88,187.69,A,A5,4,RENT,90000.0,Not Verified,May-10,Fully Paid,debt_consolidation,15.33
